city,latitude,longitude,timepoint,main_weather,feels_like,humidity,wind_speed,city_id
Mont Saint Michel,48.6359541,-1.511459954959514,1719435600,broken clouds,22.89,77,4.01,25
Mont Saint Michel,48.6359541,-1.511459954959514,1719446400,broken clouds,19.72,84,3.43,25
Mont Saint Michel,48.6359541,-1.511459954959514,1719457200,broken clouds,15.12,95,2.98,25
Mont Saint Michel,48.6359541,-1.511459954959514,1719468000,overcast clouds,16.14,91,3.8,25
Mont Saint Michel,48.6359541,-1.511459954959514,1719478800,overcast clouds,18.35,79,5.2,25
Mont Saint Michel,48.6359541,-1.511459954959514,1719489600,broken clouds,18.98,57,4.63,25
Mont Saint Michel,48.6359541,-1.511459954959514,1719500400,overcast clouds,18.14,81,6.58,25
Mont Saint Michel,48.6359541,-1.511459954959514,1719511200,overcast clouds,16.3,78,5.31,25
Mont Saint Michel,48.6359541,-1.511459954959514,1719522000,scattered clouds,13.24,82,4.39,25
Mont Saint Michel,48.6359541,-1.511459954959514,1719532800,broken clouds,12.21,85,3.95,25
Mont Saint Michel,48.6359541,-1.511459954959514,1719543600,broken clouds,11.6,85,3.75,25
Mont Saint Michel,48.6359541,-1.511459954959514,1719554400,broken clouds,13.63,79,2.26,25
Mont Saint Michel,48.6359541,-1.511459954959514,1719565200,overcast clouds,16.13,66,3.54,25
Mont Saint Michel,48.6359541,-1.511459954959514,1719576000,broken clouds,17.38,62,3.75,25
Mont Saint Michel,48.6359541,-1.511459954959514,1719586800,clear sky,17.05,63,4.18,25
Mont Saint Michel,48.6359541,-1.511459954959514,1719597600,clear sky,15.74,68,4.62,25
Mont Saint Michel,48.6359541,-1.511459954959514,1719608400,few clouds,11.33,86,3.51,25
Mont Saint Michel,48.6359541,-1.511459954959514,1719619200,scattered clouds,10.39,92,2.92,25
Mont Saint Michel,48.6359541,-1.511459954959514,1719630000,scattered clouds,9.73,91,2.6,25
Mont Saint Michel,48.6359541,-1.511459954959514,1719640800,broken clouds,12.04,85,3.16,25
Mont Saint Michel,48.6359541,-1.511459954959514,1719651600,overcast clouds,17.95,65,2.89,25
Mont Saint Michel,48.6359541,-1.511459954959514,1719662400,overcast clouds,19.36,62,4.41,25
Mont Saint Michel,48.6359541,-1.511459954959514,1719673200,overcast clouds,19.15,65,5.07,25
Mont Saint Michel,48.6359541,-1.511459954959514,1719684000,overcast clouds,16.96,68,3.58,25
Mont Saint Michel,48.6359541,-1.511459954959514,1719694800,overcast clouds,14.8,75,4.75,25
Mont Saint Michel,48.6359541,-1.511459954959514,1719705600,overcast clouds,12.94,79,3.4,25
Mont Saint Michel,48.6359541,-1.511459954959514,1719716400,overcast clouds,13.76,93,2.78,25
Mont Saint Michel,48.6359541,-1.511459954959514,1719727200,overcast clouds,15.75,91,3.66,25
Mont Saint Michel,48.6359541,-1.511459954959514,1719738000,overcast clouds,17.67,81,4.84,25
Mont Saint Michel,48.6359541,-1.511459954959514,1719748800,overcast clouds,19.12,77,4.41,25
Mont Saint Michel,48.6359541,-1.511459954959514,1719759600,light rain,19.5,73,5.89,25
Mont Saint Michel,48.6359541,-1.511459954959514,1719770400,overcast clouds,18.03,81,5.27,25
Mont Saint Michel,48.6359541,-1.511459954959514,1719781200,overcast clouds,15.18,95,3.23,25
Mont Saint Michel,48.6359541,-1.511459954959514,1719792000,overcast clouds,14.22,95,3.41,25
Mont Saint Michel,48.6359541,-1.511459954959514,1719802800,few clouds,13.29,94,3.29,25
Mont Saint Michel,48.6359541,-1.511459954959514,1719813600,few clouds,14.65,92,3.6,25
Mont Saint Michel,48.6359541,-1.511459954959514,1719824400,broken clouds,17.13,80,3.76,25
Mont Saint Michel,48.6359541,-1.511459954959514,1719835200,broken clouds,19.85,64,3.52,25
Mont Saint Michel,48.6359541,-1.511459954959514,1719846000,broken clouds,17.8,77,4.91,25
Mont Saint Michel,48.6359541,-1.511459954959514,1719856800,light rain,17.08,91,3.78,25
St Malo,48.649518,-2.0260409,1719435600,scattered clouds,20.39,78,5.28,31
St Malo,48.649518,-2.0260409,1719446400,scattered clouds,18.06,87,4.61,31
St Malo,48.649518,-2.0260409,1719457200,broken clouds,14.82,95,4.39,31
St Malo,48.649518,-2.0260409,1719468000,overcast clouds,15.67,91,4.02,31
St Malo,48.649518,-2.0260409,1719478800,broken clouds,17.2,79,4.89,31
St Malo,48.649518,-2.0260409,1719489600,broken clouds,18.27,73,4.7,31
St Malo,48.649518,-2.0260409,1719500400,overcast clouds,16.39,81,7.35,31
St Malo,48.649518,-2.0260409,1719511200,overcast clouds,15.89,79,7.1,31
St Malo,48.649518,-2.0260409,1719522000,scattered clouds,14.12,82,6.06,31
St Malo,48.649518,-2.0260409,1719532800,broken clouds,13.16,84,5.14,31
St Malo,48.649518,-2.0260409,1719543600,broken clouds,12.69,82,4.98,31
St Malo,48.649518,-2.0260409,1719554400,broken clouds,13.85,76,3.86,31
St Malo,48.649518,-2.0260409,1719565200,overcast clouds,15.48,66,3.72,31
St Malo,48.649518,-2.0260409,1719576000,broken clouds,16.26,63,3.52,31
St Malo,48.649518,-2.0260409,1719586800,clear sky,16.1,65,3.73,31
St Malo,48.649518,-2.0260409,1719597600,clear sky,15.36,67,4.28,31
St Malo,48.649518,-2.0260409,1719608400,clear sky,13.19,79,3.65,31
St Malo,48.649518,-2.0260409,1719619200,scattered clouds,13.15,80,3.73,31
St Malo,48.649518,-2.0260409,1719630000,overcast clouds,12.64,83,3.67,31
St Malo,48.649518,-2.0260409,1719640800,overcast clouds,13.86,79,4.2,31
St Malo,48.649518,-2.0260409,1719651600,overcast clouds,15.51,68,4.16,31
St Malo,48.649518,-2.0260409,1719662400,overcast clouds,16.73,65,4.92,31
St Malo,48.649518,-2.0260409,1719673200,overcast clouds,16.35,75,6.7,31
St Malo,48.649518,-2.0260409,1719684000,overcast clouds,16.25,78,5.24,31
St Malo,48.649518,-2.0260409,1719694800,overcast clouds,14.55,80,5.78,31
St Malo,48.649518,-2.0260409,1719705600,overcast clouds,14.23,83,4.72,31
St Malo,48.649518,-2.0260409,1719716400,broken clouds,14.68,93,4.7,31
St Malo,48.649518,-2.0260409,1719727200,broken clouds,15.54,91,5.12,31
St Malo,48.649518,-2.0260409,1719738000,overcast clouds,17.21,84,5.17,31
St Malo,48.649518,-2.0260409,1719748800,overcast clouds,18.56,80,5.16,31
St Malo,48.649518,-2.0260409,1719759600,light rain,18.28,79,6.61,31
St Malo,48.649518,-2.0260409,1719770400,broken clouds,17.62,83,5.78,31
St Malo,48.649518,-2.0260409,1719781200,overcast clouds,15.5,95,4.25,31
St Malo,48.649518,-2.0260409,1719792000,broken clouds,14.71,95,4.32,31
St Malo,48.649518,-2.0260409,1719802800,clear sky,13.99,92,4.4,31
St Malo,48.649518,-2.0260409,1719813600,few clouds,14.3,94,4.84,31
St Malo,48.649518,-2.0260409,1719824400,broken clouds,15.82,83,4.11,31
St Malo,48.649518,-2.0260409,1719835200,scattered clouds,18.96,68,3.87,31
St Malo,48.649518,-2.0260409,1719846000,overcast clouds,17.23,85,5.65,31
St Malo,48.649518,-2.0260409,1719856800,light rain,17.94,86,6.11,31
Bayeux,49.2764624,-0.7024738,1719435600,scattered clouds,22.95,78,1.12,7
Bayeux,49.2764624,-0.7024738,1719446400,scattered clouds,20.24,80,2.52,7
Bayeux,49.2764624,-0.7024738,1719457200,few clouds,14.56,95,3.28,7
Bayeux,49.2764624,-0.7024738,1719468000,broken clouds,16.03,88,4.79,7
Bayeux,49.2764624,-0.7024738,1719478800,overcast clouds,19.36,72,4.82,7
Bayeux,49.2764624,-0.7024738,1719489600,broken clouds,20.95,49,5.65,7
Bayeux,49.2764624,-0.7024738,1719500400,overcast clouds,19.2,74,6.9,7
Bayeux,49.2764624,-0.7024738,1719511200,overcast clouds,17.08,72,5.52,7
Bayeux,49.2764624,-0.7024738,1719522000,scattered clouds,11.17,93,3.98,7
Bayeux,49.2764624,-0.7024738,1719532800,broken clouds,9.95,94,3.8,7
Bayeux,49.2764624,-0.7024738,1719543600,overcast clouds,7.95,94,3.46,7
Bayeux,49.2764624,-0.7024738,1719554400,overcast clouds,11.59,86,2.85,7
Bayeux,49.2764624,-0.7024738,1719565200,overcast clouds,15.91,62,3.26,7
Bayeux,49.2764624,-0.7024738,1719576000,broken clouds,18.62,54,2.44,7
Bayeux,49.2764624,-0.7024738,1719586800,clear sky,17.47,64,4.41,7
Bayeux,49.2764624,-0.7024738,1719597600,clear sky,14.98,71,3.36,7
Bayeux,49.2764624,-0.7024738,1719608400,few clouds,10.87,88,1.83,7
Bayeux,49.2764624,-0.7024738,1719619200,few clouds,10.54,88,1.69,7
Bayeux,49.2764624,-0.7024738,1719630000,scattered clouds,10.29,89,1.91,7
Bayeux,49.2764624,-0.7024738,1719640800,broken clouds,13.3,81,2.0,7
Bayeux,49.2764624,-0.7024738,1719651600,broken clouds,16.55,61,4.02,7
Bayeux,49.2764624,-0.7024738,1719662400,overcast clouds,17.16,57,4.72,7
Bayeux,49.2764624,-0.7024738,1719673200,overcast clouds,16.41,65,4.49,7
Bayeux,49.2764624,-0.7024738,1719684000,overcast clouds,14.66,81,2.76,7
Bayeux,49.2764624,-0.7024738,1719694800,overcast clouds,14.3,82,4.33,7
Bayeux,49.2764624,-0.7024738,1719705600,overcast clouds,12.6,80,3.48,7
Bayeux,49.2764624,-0.7024738,1719716400,overcast clouds,12.19,92,3.72,7
Bayeux,49.2764624,-0.7024738,1719727200,overcast clouds,14.17,88,4.15,7
Bayeux,49.2764624,-0.7024738,1719738000,overcast clouds,16.77,81,4.26,7
Bayeux,49.2764624,-0.7024738,1719748800,light rain,20.08,73,6.04,7
Bayeux,49.2764624,-0.7024738,1719759600,light rain,19.77,77,6.37,7
Bayeux,49.2764624,-0.7024738,1719770400,light rain,18.71,76,5.77,7
Bayeux,49.2764624,-0.7024738,1719781200,overcast clouds,13.36,95,4.1,7
Bayeux,49.2764624,-0.7024738,1719792000,overcast clouds,11.12,94,3.93,7
Bayeux,49.2764624,-0.7024738,1719802800,overcast clouds,10.43,94,3.95,7
Bayeux,49.2764624,-0.7024738,1719813600,scattered clouds,12.93,89,3.91,7
Bayeux,49.2764624,-0.7024738,1719824400,clear sky,18.43,62,5.54,7
Bayeux,49.2764624,-0.7024738,1719835200,scattered clouds,20.36,56,7.08,7
Bayeux,49.2764624,-0.7024738,1719846000,broken clouds,19.58,68,7.1,7
Bayeux,49.2764624,-0.7024738,1719856800,light rain,15.85,94,5.81,7
Le Havre,49.4938975,0.1079732,1719435600,few clouds,23.54,57,1.16,21
Le Havre,49.4938975,0.1079732,1719446400,scattered clouds,20.97,69,1.59,21
Le Havre,49.4938975,0.1079732,1719457200,clear sky,17.27,88,4.53,21
Le Havre,49.4938975,0.1079732,1719468000,scattered clouds,17.3,88,4.73,21
Le Havre,49.4938975,0.1079732,1719478800,overcast clouds,17.06,85,5.88,21
Le Havre,49.4938975,0.1079732,1719489600,broken clouds,17.88,80,3.36,21
Le Havre,49.4938975,0.1079732,1719500400,overcast clouds,17.35,81,4.91,21
Le Havre,49.4938975,0.1079732,1719511200,overcast clouds,16.93,79,5.42,21
Le Havre,49.4938975,0.1079732,1719522000,few clouds,15.55,78,6.6,21
Le Havre,49.4938975,0.1079732,1719532800,broken clouds,14.77,78,6.9,21
Le Havre,49.4938975,0.1079732,1719543600,broken clouds,14.27,79,6.2,21
Le Havre,49.4938975,0.1079732,1719554400,overcast clouds,14.41,75,5.43,21
Le Havre,49.4938975,0.1079732,1719565200,overcast clouds,14.95,71,4.42,21
Le Havre,49.4938975,0.1079732,1719576000,overcast clouds,15.5,64,3.14,21
Le Havre,49.4938975,0.1079732,1719586800,clear sky,15.33,69,3.35,21
Le Havre,49.4938975,0.1079732,1719597600,clear sky,15.4,69,4.12,21
Le Havre,49.4938975,0.1079732,1719608400,clear sky,14.0,73,2.38,21
Le Havre,49.4938975,0.1079732,1719619200,clear sky,13.5,72,2.25,21
Le Havre,49.4938975,0.1079732,1719630000,few clouds,12.77,74,2.45,21
Le Havre,49.4938975,0.1079732,1719640800,scattered clouds,12.94,70,2.61,21
Le Havre,49.4938975,0.1079732,1719651600,broken clouds,16.64,54,2.69,21
Le Havre,49.4938975,0.1079732,1719662400,broken clouds,17.84,60,6.05,21
Le Havre,49.4938975,0.1079732,1719673200,overcast clouds,17.14,64,7.13,21
Le Havre,49.4938975,0.1079732,1719684000,overcast clouds,16.11,71,5.27,21
Le Havre,49.4938975,0.1079732,1719694800,overcast clouds,15.99,74,4.38,21
Le Havre,49.4938975,0.1079732,1719705600,overcast clouds,16.03,77,4.46,21
Le Havre,49.4938975,0.1079732,1719716400,overcast clouds,16.24,89,5.34,21
Le Havre,49.4938975,0.1079732,1719727200,overcast clouds,16.28,88,4.77,21
Le Havre,49.4938975,0.1079732,1719738000,overcast clouds,16.66,85,5.77,21
Le Havre,49.4938975,0.1079732,1719748800,overcast clouds,17.26,83,3.18,21
Le Havre,49.4938975,0.1079732,1719759600,overcast clouds,17.45,86,4.09,21
Le Havre,49.4938975,0.1079732,1719770400,broken clouds,17.43,86,6.32,21
Le Havre,49.4938975,0.1079732,1719781200,broken clouds,16.66,86,5.54,21
Le Havre,49.4938975,0.1079732,1719792000,broken clouds,15.55,82,6.04,21
Le Havre,49.4938975,0.1079732,1719802800,broken clouds,15.11,81,5.59,21
Le Havre,49.4938975,0.1079732,1719813600,broken clouds,15.2,77,5.94,21
Le Havre,49.4938975,0.1079732,1719824400,clear sky,16.03,74,5.58,21
Le Havre,49.4938975,0.1079732,1719835200,scattered clouds,17.9,71,5.44,21
Le Havre,49.4938975,0.1079732,1719846000,broken clouds,18.11,74,6.98,21
Le Havre,49.4938975,0.1079732,1719856800,light rain,16.67,93,7.25,21
Rouen,49.4404591,1.0939658,1719435600,clear sky,24.1,64,1.36,29
Rouen,49.4404591,1.0939658,1719446400,few clouds,21.77,68,0.36,29
Rouen,49.4404591,1.0939658,1719457200,overcast clouds,20.48,71,0.57,29
Rouen,49.4404591,1.0939658,1719468000,overcast clouds,20.03,80,1.7,29
Rouen,49.4404591,1.0939658,1719478800,overcast clouds,21.59,74,5.13,29
Rouen,49.4404591,1.0939658,1719489600,overcast clouds,22.69,60,5.62,29
Rouen,49.4404591,1.0939658,1719500400,overcast clouds,22.05,59,5.9,29
Rouen,49.4404591,1.0939658,1719511200,overcast clouds,18.81,82,4.97,29
Rouen,49.4404591,1.0939658,1719522000,broken clouds,12.93,92,3.25,29
Rouen,49.4404591,1.0939658,1719532800,broken clouds,10.82,94,2.71,29
Rouen,49.4404591,1.0939658,1719543600,overcast clouds,10.1,94,2.71,29
Rouen,49.4404591,1.0939658,1719554400,overcast clouds,12.59,87,2.43,29
Rouen,49.4404591,1.0939658,1719565200,overcast clouds,16.83,64,3.18,29
Rouen,49.4404591,1.0939658,1719576000,overcast clouds,19.43,54,3.1,29
Rouen,49.4404591,1.0939658,1719586800,broken clouds,20.36,49,3.56,29
Rouen,49.4404591,1.0939658,1719597600,scattered clouds,18.29,63,3.36,29
Rouen,49.4404591,1.0939658,1719608400,clear sky,11.64,87,2.6,29
Rouen,49.4404591,1.0939658,1719619200,clear sky,9.93,86,2.1,29
Rouen,49.4404591,1.0939658,1719630000,clear sky,8.93,83,2.04,29
Rouen,49.4404591,1.0939658,1719640800,few clouds,12.59,72,2.01,29
Rouen,49.4404591,1.0939658,1719651600,overcast clouds,17.84,59,2.79,29
Rouen,49.4404591,1.0939658,1719662400,overcast clouds,20.61,56,3.63,29
Rouen,49.4404591,1.0939658,1719673200,overcast clouds,19.56,63,3.36,29
Rouen,49.4404591,1.0939658,1719684000,overcast clouds,17.63,73,4.08,29
Rouen,49.4404591,1.0939658,1719694800,overcast clouds,15.54,75,4.59,29
Rouen,49.4404591,1.0939658,1719705600,overcast clouds,15.24,74,4.7,29
Rouen,49.4404591,1.0939658,1719716400,overcast clouds,14.18,81,2.63,29
Rouen,49.4404591,1.0939658,1719727200,overcast clouds,15.51,88,3.37,29
Rouen,49.4404591,1.0939658,1719738000,overcast clouds,19.8,69,5.04,29
Rouen,49.4404591,1.0939658,1719748800,light rain,20.01,77,5.76,29
Rouen,49.4404591,1.0939658,1719759600,light rain,21.56,65,6.04,29
Rouen,49.4404591,1.0939658,1719770400,light rain,19.38,77,5.74,29
Rouen,49.4404591,1.0939658,1719781200,few clouds,14.06,91,3.21,29
Rouen,49.4404591,1.0939658,1719792000,few clouds,12.47,96,2.93,29
Rouen,49.4404591,1.0939658,1719802800,clear sky,11.08,95,2.85,29
Rouen,49.4404591,1.0939658,1719813600,few clouds,13.53,89,3.52,29
Rouen,49.4404591,1.0939658,1719824400,clear sky,18.31,60,5.0,29
Rouen,49.4404591,1.0939658,1719835200,scattered clouds,21.09,53,5.93,29
Rouen,49.4404591,1.0939658,1719846000,broken clouds,21.91,60,6.54,29
Rouen,49.4404591,1.0939658,1719856800,broken clouds,18.98,73,4.81,29
Paris,48.8588897,2.3200410217200766,1719435600,scattered clouds,28.61,50,1.4,28
Paris,48.8588897,2.3200410217200766,1719446400,broken clouds,25.82,62,0.8,28
Paris,48.8588897,2.3200410217200766,1719457200,clear sky,21.76,79,0.87,28
Paris,48.8588897,2.3200410217200766,1719468000,scattered clouds,23.58,68,1.32,28
Paris,48.8588897,2.3200410217200766,1719478800,broken clouds,28.11,49,3.01,28
Paris,48.8588897,2.3200410217200766,1719489600,light rain,28.21,57,4.92,28
Paris,48.8588897,2.3200410217200766,1719500400,light rain,28.97,45,4.42,28
Paris,48.8588897,2.3200410217200766,1719511200,overcast clouds,24.94,51,3.98,28
Paris,48.8588897,2.3200410217200766,1719522000,overcast clouds,20.26,63,3.32,28
Paris,48.8588897,2.3200410217200766,1719532800,broken clouds,17.3,68,3.5,28
Paris,48.8588897,2.3200410217200766,1719543600,broken clouds,15.04,70,2.82,28
Paris,48.8588897,2.3200410217200766,1719554400,broken clouds,14.91,66,2.43,28
Paris,48.8588897,2.3200410217200766,1719565200,broken clouds,19.46,42,1.72,28
Paris,48.8588897,2.3200410217200766,1719576000,scattered clouds,23.83,27,2.05,28
Paris,48.8588897,2.3200410217200766,1719586800,clear sky,26.28,24,2.36,28
Paris,48.8588897,2.3200410217200766,1719597600,few clouds,23.31,35,3.38,28
Paris,48.8588897,2.3200410217200766,1719608400,clear sky,19.65,53,2.06,28
Paris,48.8588897,2.3200410217200766,1719619200,clear sky,16.68,69,2.96,28
Paris,48.8588897,2.3200410217200766,1719630000,few clouds,15.06,73,2.74,28
Paris,48.8588897,2.3200410217200766,1719640800,broken clouds,15.45,71,3.05,28
Paris,48.8588897,2.3200410217200766,1719651600,light rain,17.19,67,3.05,28
Paris,48.8588897,2.3200410217200766,1719662400,light rain,19.08,72,2.76,28
Paris,48.8588897,2.3200410217200766,1719673200,light rain,22.85,58,3.54,28
Paris,48.8588897,2.3200410217200766,1719684000,light rain,21.43,68,4.13,28
Paris,48.8588897,2.3200410217200766,1719694800,moderate rain,18.34,91,3.17,28
Paris,48.8588897,2.3200410217200766,1719705600,light rain,15.68,93,4.44,28
Paris,48.8588897,2.3200410217200766,1719716400,light rain,14.71,91,4.0,28
Paris,48.8588897,2.3200410217200766,1719727200,overcast clouds,14.65,81,3.05,28
Paris,48.8588897,2.3200410217200766,1719738000,overcast clouds,16.32,81,3.25,28
Paris,48.8588897,2.3200410217200766,1719748800,light rain,19.67,71,2.9,28
Paris,48.8588897,2.3200410217200766,1719759600,light rain,20.89,73,3.2,28
Paris,48.8588897,2.3200410217200766,1719770400,light rain,19.85,85,2.04,28
Paris,48.8588897,2.3200410217200766,1719781200,light rain,17.28,92,2.24,28
Paris,48.8588897,2.3200410217200766,1719792000,scattered clouds,15.59,94,2.24,28
Paris,48.8588897,2.3200410217200766,1719802800,clear sky,14.24,97,2.0,28
Paris,48.8588897,2.3200410217200766,1719813600,clear sky,14.28,84,2.45,28
Paris,48.8588897,2.3200410217200766,1719824400,few clouds,19.13,48,3.3,28
Paris,48.8588897,2.3200410217200766,1719835200,few clouds,23.16,37,3.69,28
Paris,48.8588897,2.3200410217200766,1719846000,broken clouds,24.81,41,3.8,28
Paris,48.8588897,2.3200410217200766,1719856800,broken clouds,22.04,59,4.09,28
Amiens,49.8941708,2.2956951,1719435600,broken clouds,25.0,82,2.02,3
Amiens,49.8941708,2.2956951,1719446400,broken clouds,21.25,81,1.67,3
Amiens,49.8941708,2.2956951,1719457200,clear sky,16.35,81,1.63,3
Amiens,49.8941708,2.2956951,1719468000,scattered clouds,19.72,75,1.61,3
Amiens,49.8941708,2.2956951,1719478800,overcast clouds,24.22,67,3.92,3
Amiens,49.8941708,2.2956951,1719489600,overcast clouds,24.22,70,5.24,3
Amiens,49.8941708,2.2956951,1719500400,broken clouds,22.06,62,6.51,3
Amiens,49.8941708,2.2956951,1719511200,overcast clouds,17.94,81,4.42,3
Amiens,49.8941708,2.2956951,1719522000,broken clouds,13.8,81,4.3,3
Amiens,49.8941708,2.2956951,1719532800,broken clouds,11.14,94,3.88,3
Amiens,49.8941708,2.2956951,1719543600,broken clouds,10.14,97,3.21,3
Amiens,49.8941708,2.2956951,1719554400,overcast clouds,12.93,89,3.47,3
Amiens,49.8941708,2.2956951,1719565200,overcast clouds,16.6,67,3.64,3
Amiens,49.8941708,2.2956951,1719576000,overcast clouds,19.36,57,3.35,3
Amiens,49.8941708,2.2956951,1719586800,overcast clouds,20.32,55,3.35,3
Amiens,49.8941708,2.2956951,1719597600,scattered clouds,17.53,76,4.12,3
Amiens,49.8941708,2.2956951,1719608400,clear sky,11.27,88,2.08,3
Amiens,49.8941708,2.2956951,1719619200,clear sky,9.58,81,1.63,3
Amiens,49.8941708,2.2956951,1719630000,clear sky,8.57,79,1.77,3
Amiens,49.8941708,2.2956951,1719640800,clear sky,11.71,71,1.8,3
Amiens,49.8941708,2.2956951,1719651600,broken clouds,17.43,68,2.42,3
Amiens,49.8941708,2.2956951,1719662400,overcast clouds,20.31,62,3.33,3
Amiens,49.8941708,2.2956951,1719673200,overcast clouds,20.88,64,3.6,3
Amiens,49.8941708,2.2956951,1719684000,overcast clouds,19.17,73,4.3,3
Amiens,49.8941708,2.2956951,1719694800,overcast clouds,15.37,72,4.83,3
